timestamp,target,x,y
1751064216.6711862,eyes_left,348,125
1751064216.6935527,eyes_left,348,125
1751064216.7320914,eyes_left,347,125
1751064216.7535489,eyes_left,347,126
1751064216.798716,eyes_left,341,123
1751064216.8587687,eyes_left,336,123
1751064216.880231,eyes_left,336,123
1751064216.942018,eyes_left,331,124
1751064216.9612334,eyes_left,331,124
1751064216.981525,eyes_left,331,124
1751064217.0016296,eyes_left,327,123
1751064217.0240815,eyes_left,327,124
1751064217.0733125,eyes_left,324,124
1751064217.0973718,eyes_left,323,124
1751064217.1308074,eyes_left,321,121
1751064217.1512868,eyes_left,321,122
1751064217.196018,eyes_left,319,120
1751064217.2660608,eyes_left,318,120
1751064217.287494,eyes_left,318,120
1751064217.3062873,eyes_left,318,120
1751064217.3373847,eyes_left,317,120
1751064217.354211,eyes_left,317,120
1751064217.4056284,eyes_left,317,120
1751064217.429458,eyes_left,317,120
1751064217.4766598,eyes_left,318,120
1751064217.5062773,eyes_left,318,120
1751064217.5351994,eyes_left,318,120
1751064217.5597506,eyes_left,318,121
1751064217.595309,eyes_left,318,121
1751064217.6682916,eyes_left,318,121
1751064217.6944897,eyes_left,319,121
1751064217.7152364,eyes_left,319,121
1751064217.7384872,eyes_left,319,120
1751064217.7585473,eyes_left,319,120
1751064217.8020532,eyes_left,319,121
1751064217.8275223,eyes_left,319,121
1751064217.876134,eyes_left,318,121
1751064217.9006808,eyes_left,318,121
1751064217.9321623,eyes_left,319,121
1751064217.9526188,eyes_left,319,121
1751064217.9989579,eyes_left,318,121
1751064218.0221426,eyes_left,318,121
1751064218.0886855,eyes_left,318,122
1751064218.1132498,eyes_left,318,122
1751064218.1374629,eyes_left,318,122
1751064218.1577613,eyes_left,318,122
1751064218.2020745,eyes_left,317,122
1751064218.2295647,eyes_left,317,122
1751064218.2772675,eyes_left,317,122
1751064218.3088324,eyes_left,316,122
1751064218.345071,eyes_left,315,123
1751064218.3768756,eyes_left,315,123
1751064218.404498,eyes_left,316,131
1751064218.4373636,eyes_left,316,131
1751064218.483559,eyes_left,315,128
1751064218.50659,eyes_left,316,127
1751064218.5388327,eyes_left,317,127
1751064218.55625,eyes_left,317,126
1751064218.6053498,eyes_left,319,127
1751064218.6271791,eyes_left,319,127
1751064218.6789134,eyes_left,321,127
1751064218.7207587,eyes_left,321,127
1751064218.7555914,eyes_left,322,125
1751064218.7816548,eyes_left,322,125
1751064218.8015337,eyes_left,323,123
1751064218.8235078,eyes_left,323,123
1751064218.8779593,eyes_left,325,123
1751064218.9060564,eyes_left,325,123
1751064218.943264,eyes_left,328,123
1751064218.971402,eyes_left,328,123
1751064219.0083961,eyes_left,330,123
1751064219.0288913,eyes_left,330,123
1751064219.0667987,eyes_left,331,122
1751064219.0911734,eyes_left,331,122
1751064219.1347625,eyes_left,335,123
1751064219.1559236,eyes_left,335,123
1751064219.2123666,eyes_left,338,123
1751064219.2332177,eyes_left,339,122
1751064219.2798605,eyes_left,342,122
1751064219.2996967,eyes_left,342,122
1751064219.3458066,eyes_left,344,123
1751064219.3694148,eyes_left,345,122
1751064219.4076211,eyes_left,350,126
1751064219.427368,eyes_left,349,126
1751064219.4795353,eyes_left,361,129
1751064219.5083363,eyes_left,360,129
1751064219.5335228,eyes_left,370,125
1751064219.5557823,eyes_left,369,125
1751064219.615762,eyes_left,373,123
1751064219.6365964,eyes_left,373,123
1751064219.682083,eyes_left,375,123
1751064219.7065516,eyes_left,374,123
1751064219.7404554,eyes_left,374,123
1751064219.7573128,eyes_left,374,123
1751064219.807497,eyes_left,371,123
1751064219.82731,eyes_left,371,123
1751064219.874537,eyes_left,370,123
1751064219.9004493,eyes_left,370,123
1751064219.949781,eyes_left,369,122
1751064219.970863,eyes_left,369,123
1751064220.0160758,eyes_left,369,123
1751064220.039124,eyes_left,369,123
1751064220.0784228,eyes_left,369,124
1751064220.1017263,eyes_left,368,124
1751064220.1398106,eyes_left,367,124
1751064220.157872,eyes_left,367,124
1751064220.209433,eyes_left,366,124
1751064220.231664,eyes_left,366,124
1751064220.276683,eyes_left,361,126
1751064220.3053107,eyes_left,361,126
1751064220.3519528,eyes_left,353,134
1751064220.3762321,eyes_left,352,134
1751064220.409742,eyes_left,342,133
1751064220.4299867,eyes_left,342,133
1751064220.4784226,eyes_left,341,131
1751064220.5023987,eyes_left,341,132
1751064220.539942,eyes_left,338,131
1751064220.5578885,eyes_left,339,131
1751064220.609642,eyes_left,337,132
1751064220.6302698,eyes_left,337,131
1751064220.6763492,eyes_left,336,132
1751064220.70085,eyes_left,336,132
1751064220.7487319,eyes_left,335,132
1751064220.7694743,eyes_left,335,132
1751064220.813187,eyes_left,334,133
1751064220.83106,eyes_left,335,133
1751064220.880779,eyes_left,334,133
1751064220.9001944,eyes_left,334,133
1751064220.9456916,eyes_left,335,133
1751064220.966155,eyes_left,335,133
1751064221.006527,eyes_left,336,132
1751064221.0285726,eyes_left,336,132
1751064221.0917888,eyes_left,336,132
1751064221.114846,eyes_left,336,132
1751064221.1453898,eyes_left,337,133
1751064221.1616523,eyes_left,337,133
1751064221.2097473,eyes_left,339,134
1751064221.2278218,eyes_left,339,134
1751064221.279348,eyes_left,341,134
1751064221.3005788,eyes_left,341,134
1751064221.3420033,eyes_left,342,135
1751064221.3600674,eyes_left,342,135
1751064221.408463,eyes_left,343,137
1751064221.4287462,eyes_left,343,137
1751064221.4942327,eyes_left,344,138
1751064221.5155609,eyes_left,344,138
1751064221.5459962,eyes_left,344,139
1751064221.562242,eyes_left,344,139
1751064221.6101124,eyes_left,343,140
1751064221.6271658,eyes_left,343,140
1751064221.681215,eyes_left,343,141
1751064221.7034833,eyes_left,343,141
1751064221.739452,eyes_left,343,145
1751064221.7589152,eyes_left,343,145
1751064221.8084373,eyes_left,342,152
1751064221.8289416,eyes_left,341,152
1751064221.8912067,eyes_left,341,148
1751064221.913391,eyes_left,341,148
1751064221.9453342,eyes_left,341,149
1751064221.9648361,eyes_left,341,148
1751064222.0102253,eyes_left,341,149
1751064222.0276446,eyes_left,341,150
1751064222.0788953,eyes_left,341,151
1751064222.0979345,eyes_left,341,151
1751064222.1411035,eyes_left,341,152
1751064222.1585596,eyes_left,341,151
1751064222.2276351,eyes_left,341,153
1751064222.2591386,eyes_left,341,153
1751064222.2847946,eyes_left,341,155
1751064222.3046138,eyes_left,341,155
1751064222.3449738,eyes_left,341,156
1751064222.3614788,eyes_left,341,156
1751064222.4116356,eyes_left,341,157
1751064222.4298956,eyes_left,341,157
1751064222.4766567,eyes_left,341,158
1751064222.4970844,eyes_left,341,158
1751064222.5421126,eyes_left,340,158
1751064222.5657485,eyes_left,341,158
1751064222.6285903,eyes_left,340,158
1751064222.6576643,eyes_left,340,159
1751064222.68383,eyes_left,341,158
1751064222.7060719,eyes_left,341,158
1751064222.7489076,eyes_left,342,158
1751064222.7698584,eyes_left,342,158
1751064222.8173163,eyes_left,342,157
1751064222.8449256,eyes_left,342,157
1751064222.874451,eyes_left,342,157
1751064222.8954828,eyes_left,342,157
1751064222.9405448,eyes_left,342,156
1751064222.95787,eyes_left,342,157
1751064223.0270715,eyes_left,342,156
1751064223.0506628,eyes_left,342,156
1751064223.0811615,eyes_left,342,156
1751064223.1006436,eyes_left,342,156
1751064223.1481943,eyes_left,342,155
1751064223.1744037,eyes_left,342,155
1751064223.215338,eyes_left,342,154
1751064223.2362807,eyes_left,342,154
1751064223.2784884,eyes_left,341,153
1751064223.2982824,eyes_left,341,153
1751064223.353274,eyes_left,341,151
1751064223.3691952,eyes_left,341,151
1751064223.4251688,eyes_left,341,149
1751064223.4536371,eyes_left,342,149
1751064223.4889228,eyes_left,341,147
1751064223.5084984,eyes_left,342,147
1751064223.5447714,eyes_left,341,146
1751064223.5623274,eyes_left,341,146
1751064223.61558,eyes_left,341,143
1751064223.632605,eyes_left,341,143
1751064223.6824112,eyes_left,343,138
1751064223.7043214,eyes_left,342,138
1751064223.760022,eyes_left,344,135
1751064223.7898715,eyes_left,343,134
1751064223.8196406,eyes_left,344,132
1751064223.8363526,eyes_left,344,132
1751064223.886798,eyes_left,345,131
1751064223.9078615,eyes_left,345,131
1751064223.9459863,eyes_left,344,131
1751064223.9623337,eyes_left,344,131
1751064224.0176363,eyes_left,343,132
1751064224.0410032,eyes_left,343,132
1751064224.0948484,eyes_left,341,131
1751064224.1134264,eyes_left,342,131
1751064224.1514833,eyes_left,339,131
1751064224.1705456,eyes_left,339,131
1751064224.22779,eyes_left,334,133
1751064224.259514,eyes_left,335,132
1751064224.2855134,eyes_left,332,135
1751064224.3083491,eyes_left,332,135
1751064224.3449464,eyes_left,332,135
1751064224.3652325,eyes_left,332,135
1751064224.4107673,eyes_left,334,133
1751064224.4278164,eyes_left,334,133
1751064224.4971786,eyes_left,335,133
1751064224.5162292,eyes_left,334,133
1751064224.5516813,eyes_left,337,134
1751064224.5707462,eyes_left,337,133
1751064224.6281433,eyes_left,339,135
1751064224.654271,eyes_left,340,135
1751064224.6826067,eyes_left,346,133
1751064224.7036023,eyes_left,346,134
1751064224.746489,eyes_left,348,132
1751064224.764537,eyes_left,347,132
1751064224.8215678,eyes_left,349,132
1751064224.8445957,eyes_left,349,132
1751064224.8934376,eyes_left,349,132
1751064224.9116135,eyes_left,349,132
1751064224.9512203,eyes_left,347,132
1751064224.9757268,eyes_left,347,132
1751064225.0286572,eyes_left,345,132
1751064225.0597732,eyes_left,345,132
1751064225.0853407,eyes_left,344,132
1751064225.106448,eyes_left,344,132
1751064225.1452703,eyes_left,344,131
1751064225.163974,eyes_left,344,131
1751064225.2324817,eyes_left,343,132
1751064225.2504609,eyes_left,343,131
1751064225.291677,eyes_left,343,132
1751064225.3117127,eyes_left,343,132
1751064225.3517492,eyes_left,343,132
1751064225.3777385,eyes_left,343,132
1751064225.4164586,eyes_left,343,132
1751064225.4349387,eyes_left,343,132
1751064225.4833045,eyes_left,341,129
1751064225.5066483,eyes_left,342,130
1751064225.5456345,eyes_left,342,130
1751065285.4636886,eyes_left,334,359
1751065285.5532043,eyes_left,334,358
1751065285.568879,eyes_left,334,359
1751065285.592654,eyes_left,335,359
1751065285.6062121,eyes_left,334,359
1751065285.6306899,eyes_left,334,359
1751065285.652843,eyes_left,334,359
1751065285.673861,eyes_left,335,359
1751065285.692706,eyes_left,335,360
1751065285.7205772,eyes_left,335,359
1751065285.7544096,eyes_left,334,359
1751065285.7760823,eyes_left,335,359
1751065285.8171453,eyes_left,333,359
1751065285.8559065,eyes_left,333,359
1751065285.8956904,eyes_left,333,359
1751065285.9278324,eyes_left,333,359
1751065285.9612265,eyes_left,333,360
1751065285.996583,eyes_left,333,359
1751065286.0278342,eyes_left,332,359
1751065286.052433,eyes_left,333,359
1751065286.0844784,eyes_left,332,359
1751065286.1216176,eyes_left,332,359
1751065286.1539938,eyes_left,332,358
1751065286.1756659,eyes_left,332,358
1751065286.2302308,eyes_left,333,357
1751065286.2559001,eyes_left,333,356
1751065286.2885838,eyes_left,333,356
1751065286.3372633,eyes_left,334,356
1751065286.3567986,eyes_left,334,356
1751065286.3838441,eyes_left,334,355
1751065286.421835,eyes_left,333,355
1751065286.448127,eyes_left,334,355
1751065286.4890792,eyes_left,334,355
1751065286.5221243,eyes_left,333,355
1751065286.5355322,eyes_left,334,355
1751065286.5597477,eyes_left,334,355
1751065286.6085424,eyes_left,333,355
1751065286.6768365,eyes_left,333,354
1751065286.6981096,eyes_left,334,354
1751065286.722603,eyes_left,334,355
1751065286.7524304,eyes_left,336,356
1751065286.7962775,eyes_left,337,358
1751065286.8246682,eyes_left,338,358
1751065286.8560553,eyes_left,339,359
1751065286.8723378,eyes_left,339,359
1751065286.8854387,eyes_left,339,361
1751065286.9452024,eyes_left,339,362
1751065286.9783535,eyes_left,339,362
1751065287.011792,eyes_left,339,361
1751065287.0723405,eyes_left,342,362
1751065287.1065784,eyes_left,344,362
1751065287.1405323,eyes_left,346,358
1751065287.1686847,eyes_left,349,350
1751065287.1885056,eyes_left,354,337
1751065287.2234411,eyes_left,358,327
1751065287.235472,eyes_left,358,327
1751065287.2514145,eyes_left,360,318
1751065287.3130975,eyes_left,362,307
1751065287.3448002,eyes_left,363,297
1751065287.3671055,eyes_left,363,287
1751065287.4413474,eyes_left,360,265
1751065287.4754367,eyes_left,358,255
1751065287.5071702,eyes_left,357,247
1751065287.53111,eyes_left,355,239
1751065287.5655963,eyes_left,355,229
1751065287.5980735,eyes_left,353,220
1751065287.6237857,eyes_left,354,220
1751065287.6395273,eyes_left,352,214
1751065287.6757908,eyes_left,351,210
1751065287.7036579,eyes_left,349,210
1751065287.7353394,eyes_left,347,216
1751065287.776503,eyes_left,346,222
1751065287.7918963,eyes_left,345,226
1751065287.8561897,eyes_left,343,234
1751065287.8884225,eyes_left,342,236
1751065287.9363642,eyes_left,341,237
1751065287.9705017,eyes_left,341,237
1751065287.996928,eyes_left,341,237
1751065288.024599,eyes_left,340,235
1751065288.0352263,eyes_left,340,234
1751065288.0640447,eyes_left,339,235
1751065288.096098,eyes_left,339,235
1751065288.1280856,eyes_left,337,235
1751065288.174788,eyes_left,337,233
1751065288.201681,eyes_left,336,233
1751065288.27182,eyes_left,336,231
1751065288.3077364,eyes_left,336,231
1751065288.3407145,eyes_left,336,231
1751065288.3528216,eyes_left,337,231
1751065288.3751187,eyes_left,337,233
1751065288.4003808,eyes_left,338,234
1751065288.4316158,eyes_left,339,235
1751065288.4805944,eyes_left,340,236
1751065288.5099769,eyes_left,340,237
1751065288.5343614,eyes_left,340,236
1751065288.5687487,eyes_left,340,235
1751065288.6087115,eyes_left,340,234
1751065288.6737878,eyes_left,340,233
1751065288.701242,eyes_left,340,233
1751065288.7152762,eyes_left,340,232
1751065288.7358813,eyes_left,339,232
1751065288.7681122,eyes_left,339,233
1751065288.8486614,eyes_left,340,234
1751065288.8860052,eyes_left,340,234
1751065288.9037201,eyes_left,339,233
1751065288.9292285,eyes_left,339,233
1751065288.9690294,eyes_left,339,234
1751065288.9932952,eyes_left,339,234
1751065289.0418582,eyes_left,339,234
1751065289.066682,eyes_left,339,234
1751065289.1224532,eyes_left,339,234
1751065289.1383753,eyes_left,339,234
1751065289.1790476,eyes_left,340,234
1751065289.200682,eyes_left,340,234
1751065289.2511346,eyes_left,340,234
1751065289.275432,eyes_left,340,234
1751065289.312331,eyes_left,340,233
1751065289.3268101,eyes_left,340,234
1751065289.358908,eyes_left,341,234
1751065289.3953724,eyes_left,341,234
1751065289.442368,eyes_left,341,234
1751065289.4755747,eyes_left,341,234
1751065289.521108,eyes_left,342,234
1751065289.5444615,eyes_left,343,235
1751065289.5822244,eyes_left,346,234
1751065289.611834,eyes_left,345,234
1751065289.6348386,eyes_left,350,234
1751065289.6565166,eyes_left,351,234
1751065289.7081075,eyes_left,355,234
1751065289.7269192,eyes_left,354,234
1751065289.7677672,eyes_left,359,234
1751065289.7776113,eyes_left,359,234
1751065289.8571408,eyes_left,363,233
1751065289.889632,eyes_left,363,233
1751065289.9247115,eyes_left,369,233
1751065289.9360898,eyes_left,369,233
1751065289.9683013,eyes_left,374,230
1751065289.9955559,eyes_left,375,230
1751065290.050279,eyes_left,379,228
1751065290.078368,eyes_left,379,229
1751065290.1112878,eyes_left,382,228
1751065290.1275556,eyes_left,382,228
1751065290.1778626,eyes_left,385,227
1751065290.1991992,eyes_left,385,227
1751065290.255663,eyes_left,387,227
1751065290.269251,eyes_left,387,227
1751065290.3214238,eyes_left,391,226
1751065290.3343184,eyes_left,391,227
1751065290.3850915,eyes_left,393,226
1751065290.3991606,eyes_left,393,226
1751065290.4485216,eyes_left,395,226
1751065290.4828775,eyes_left,394,226
1751065290.5140815,eyes_left,395,227
1751065290.5282314,eyes_left,395,226
1751065290.5597827,eyes_left,395,226
1751065290.5901508,eyes_left,395,226
1751065290.655376,eyes_left,395,226
1751065290.6875634,eyes_left,395,226
1751065290.7225974,eyes_left,395,226
1751065290.7336307,eyes_left,395,226
1751065290.7690058,eyes_left,395,226
1751065290.785157,eyes_left,395,226
1751065290.8505657,eyes_left,394,226
1751065290.8840637,eyes_left,394,226
1751065290.9186783,eyes_left,393,227
1751065290.943092,eyes_left,393,226
1751065290.992426,eyes_left,393,227
1751065291.022047,eyes_left,393,227
1751065291.0576825,eyes_left,393,226
1751065291.0896175,eyes_left,393,227
1751065291.117281,eyes_left,393,226
1751065291.1331177,eyes_left,393,226
1751065291.185765,eyes_left,392,227
1751065291.215736,eyes_left,392,226
1751065291.2481637,eyes_left,389,227
1751065291.281163,eyes_left,389,227
1751065291.297867,eyes_left,387,228
1751065291.318851,eyes_left,387,228
1751065291.3933191,eyes_left,386,228
1751065291.4244814,eyes_left,385,227
1751065291.447437,eyes_left,384,227
1751065291.456665,eyes_left,384,227
1751065291.5220962,eyes_left,382,228
1751065291.5431733,eyes_left,382,228
1751065291.5692027,eyes_left,373,236
1751065291.5928254,eyes_left,373,235
1751065291.6498196,eyes_left,361,236
1751065291.6820726,eyes_left,362,236
1751065291.7347608,eyes_left,354,235
1751065291.7536376,eyes_left,354,235
1751065291.7851102,eyes_left,348,235
1751065291.8021717,eyes_left,348,234
1751065291.857648,eyes_left,345,234
1751065291.8893764,eyes_left,345,234
1751065291.9192617,eyes_left,341,234
1751065291.9414527,eyes_left,342,234
1751065291.9694626,eyes_left,340,233
1751065292.0041523,eyes_left,339,233
1751065292.0516005,eyes_left,337,232
1751065292.0867317,eyes_left,337,232
1751065292.1310914,eyes_left,337,232
1751065292.1591785,eyes_left,336,232
1751065292.174987,eyes_left,335,233
1751065292.1920161,eyes_left,335,232
1751065292.257438,eyes_left,335,232
1751065292.289145,eyes_left,334,232
1751065292.3154728,eyes_left,334,233
1751065292.3336895,eyes_left,334,233
1751065292.3846626,eyes_left,334,232
1751065292.4179313,eyes_left,334,232
1751065292.4522905,eyes_left,334,233
1751065292.485468,eyes_left,334,233
1751065292.5326593,eyes_left,334,233
1751065292.5636613,eyes_left,334,233
1751065292.595464,eyes_left,333,232
1751065292.6109433,eyes_left,333,233
1751065292.6584818,eyes_left,334,232
1751065292.6908286,eyes_left,333,232
1751065292.7085383,eyes_left,333,232
1751065292.7354257,eyes_left,333,232
1751065292.7811317,eyes_left,333,232
1751065292.8010464,eyes_left,333,232
1751065292.8654,eyes_left,333,233
1751065292.8814359,eyes_left,333,233
1751065292.9188077,eyes_left,334,233
1751065292.9514859,eyes_left,334,233
1751065292.9856308,eyes_left,335,233
1751065293.0218747,eyes_left,334,232
1751065293.0573776,eyes_left,336,232
1751065293.088824,eyes_left,336,232
1751065293.116964,eyes_left,339,231
1751065293.1380253,eyes_left,339,231
1751065293.1685836,eyes_left,341,231
1751065293.202216,eyes_left,341,231
1751065293.2641687,eyes_left,346,231
1751065293.2979476,eyes_left,346,230
1751065293.318955,eyes_left,351,230
1751065293.3424046,eyes_left,351,230
1751065293.3925142,eyes_left,357,229
1751065293.4233346,eyes_left,357,229
1751065293.4572477,eyes_left,361,229
1751065293.4916637,eyes_left,361,230
1751065293.5236578,eyes_left,364,230
1751065293.5362473,eyes_left,364,230
1751065293.5692964,eyes_left,368,229
1751065293.609663,eyes_left,367,229
1751065293.6675055,eyes_left,371,229
1751065293.7006474,eyes_left,371,228
1751065293.735013,eyes_left,373,228
1751065293.76175,eyes_left,373,228
1751065293.7764704,eyes_left,374,228
1751065293.8094237,eyes_left,374,228
1751065293.848007,eyes_left,374,229
1751065293.8669033,eyes_left,375,229
1751065293.9076881,eyes_left,374,229
1751065293.9391713,eyes_left,374,229
1751065293.9907384,eyes_left,375,232
1751065294.013999,eyes_left,375,232
1751065294.0552557,eyes_left,375,235
1751065294.0701926,eyes_left,375,235
1751065294.1195722,eyes_left,373,236
1751065294.1364756,eyes_left,373,235
1751065294.1835463,eyes_left,371,237
1751065294.2033093,eyes_left,371,236
1751065294.248839,eyes_left,370,238
1751065294.2624645,eyes_left,370,238
1751065294.3213992,eyes_left,367,238
1751065294.3433497,eyes_left,367,239
1751065294.3883224,eyes_left,364,239
1751065294.4038317,eyes_left,364,239
1751065294.451635,eyes_left,362,239
1751065294.4764776,eyes_left,362,239
1751065294.529652,eyes_left,359,241
1751065294.5581756,eyes_left,359,241
1751065294.5855076,eyes_left,356,242
1751065294.602733,eyes_left,356,242
1751065294.6574976,eyes_left,354,243
1751065294.6884527,eyes_left,354,243
1751065294.7213902,eyes_left,351,243
1751065294.7387574,eyes_left,351,244
1751065294.8015666,eyes_left,348,245
1751065294.8381667,eyes_left,348,245
1751065294.8521988,eyes_left,346,247
1751065294.8688564,eyes_left,346,247
1751065294.9282317,eyes_left,344,248
1751065294.9431415,eyes_left,344,248
1751065294.9855018,eyes_left,342,249
1751065295.0115964,eyes_left,342,249
1751065295.0579314,eyes_left,340,250
1751065295.0880535,eyes_left,340,251
1751065295.1384814,eyes_left,340,252
1751065295.152143,eyes_left,339,252
1751065295.1861005,eyes_left,338,253
1751065295.2111604,eyes_left,337,253
1751065295.2652106,eyes_left,337,255
1751065295.3030245,eyes_left,337,255
1751065295.339606,eyes_left,337,258
1751065295.3597667,eyes_left,337,258
1751065295.3758197,eyes_left,337,261
1751065295.4011807,eyes_left,337,261
1751065295.4575708,eyes_left,336,262
1751065295.4893496,eyes_left,336,262
1751065295.540784,eyes_left,336,263
1751065295.5614593,eyes_left,336,264
1751065295.585853,eyes_left,337,266
1751065295.6123726,eyes_left,337,267
1751065295.66479,eyes_left,338,269
1751065295.6969833,eyes_left,338,269
1751065295.7230165,eyes_left,338,271
1751065295.7493043,eyes_left,338,271
1751065295.7929678,eyes_left,338,272
1751065295.8235033,eyes_left,338,272
1751065295.8566053,eyes_left,338,273
1751065295.8910625,eyes_left,337,273
1751065295.9384868,eyes_left,337,274
1751065295.9589798,eyes_left,337,274
1751065295.9858184,eyes_left,336,274
1751065296.0092225,eyes_left,336,274
1751065296.0489414,eyes_left,336,275
1751065296.0773237,eyes_left,336,275
1751065296.1294188,eyes_left,335,275
1751065296.1486068,eyes_left,336,275
1751065296.1878967,eyes_left,335,275
1751065296.2026136,eyes_left,336,274
1751065296.2737384,eyes_left,336,276
1751065296.3072457,eyes_left,336,276
1751065296.3406186,eyes_left,335,277
1751065296.3604639,eyes_left,335,277
1751065296.3854797,eyes_left,335,277
1751065296.419468,eyes_left,335,277
1751065296.4655302,eyes_left,335,278
1751065296.4893103,eyes_left,335,278
1751065296.528305,eyes_left,335,277
1751065296.5547044,eyes_left,335,277
1751065296.583778,eyes_left,335,278
1751065296.5957837,eyes_left,335,277
1751065296.6732397,eyes_left,334,279
1751065296.6883442,eyes_left,334,279
1751065296.7333603,eyes_left,334,280
1751065296.7493346,eyes_left,335,280
1751065296.8006685,eyes_left,334,278
1751065296.8115156,eyes_left,335,278
1751065296.8521376,eyes_left,334,277
1751065296.8923056,eyes_left,334,277
1751065296.9253254,eyes_left,335,277
1751065296.944362,eyes_left,335,277
1751065297.007403,eyes_left,334,280
1751065297.0244234,eyes_left,334,280
1751065297.0521693,eyes_left,334,280
1751065297.0750875,eyes_left,334,285
1751065297.138987,eyes_left,334,286
1751065297.1575751,eyes_left,334,286
1751065297.191832,eyes_left,334,281
1751065297.2041016,eyes_left,334,281
1751065297.263486,eyes_left,333,280
1751065297.2854557,eyes_left,333,280
1751065297.3207011,eyes_left,333,282
1751065297.3393924,eyes_left,333,282
1751065297.3579621,eyes_left,333,282
1751065297.408582,eyes_left,333,286
1751065297.4734666,eyes_left,332,291
1751065297.5056634,eyes_left,332,291
1751065297.522052,eyes_left,329,310
1751065297.54379,eyes_left,329,310
1751065297.6012344,eyes_left,326,328
1751065297.6150107,eyes_left,326,329
1751065297.6555822,eyes_left,319,357
1751065297.6775074,eyes_left,319,357
1751065297.7351031,eyes_left,317,353
1751065297.7502406,eyes_left,317,352
1751065297.7687294,eyes_left,317,353
1751065297.8020878,eyes_left,317,334
1751065297.8758075,eyes_left,318,325
1751065297.9085178,eyes_left,318,325
1751065297.9266307,eyes_left,317,331
1751065297.9520829,eyes_left,318,331
1751065297.985643,eyes_left,315,338
1751065298.027015,eyes_left,315,338
1751065298.0673535,eyes_left,314,333
1751065298.0995958,eyes_left,314,333
1751065298.1280146,eyes_left,316,321
1751065298.1402752,eyes_left,316,321
1751065298.1582866,eyes_left,316,321
1751065298.2089841,eyes_left,317,313
1751065298.2724922,eyes_left,315,314
1751065298.305349,eyes_left,316,314
1751065298.3393083,eyes_left,314,334
1751065298.3563316,eyes_left,314,334
1751065298.3859217,eyes_left,314,339
1751065298.4307892,eyes_left,314,339
1751065298.448705,eyes_left,316,326
1751065298.4779928,eyes_left,316,326
1751065298.5343292,eyes_left,316,318
1751065298.5458207,eyes_left,316,318
1751065298.5688012,eyes_left,316,318
1751065298.59146,eyes_left,317,339
1751065298.6738453,eyes_left,317,353
1751065298.6891873,eyes_left,317,353
1751065298.7363682,eyes_left,318,342
1751065298.7519841,eyes_left,318,342
1751065298.800946,eyes_left,320,324
1751065298.8188484,eyes_left,320,324
1751065298.8592074,eyes_left,320,327
1751065298.8739376,eyes_left,320,327
1751065298.9286735,eyes_left,317,339
1751065298.95,eyes_left,318,339
1751065298.9686582,eyes_left,318,339
1751065298.9911542,eyes_left,316,339
1751065299.073516,eyes_left,317,328
1751065299.1058655,eyes_left,317,328
1751065299.1378372,eyes_left,317,327
1751065299.154048,eyes_left,317,326
1751065299.1987216,eyes_left,319,335
1751065299.231009,eyes_left,319,335
1751065299.2650945,eyes_left,319,337
1751065299.294177,eyes_left,319,337
1751065299.31589,eyes_left,320,304
1751065299.3421822,eyes_left,321,302
1751065299.3525846,eyes_left,321,302
1751065299.4103327,eyes_left,320,274
1751065299.485378,eyes_left,316,225
1751065299.5427232,eyes_left,315,198
1751065299.5619683,eyes_left,314,191
1751065299.5870411,eyes_left,311,162
1751065299.6037729,eyes_left,311,162
1751065299.664843,eyes_left,308,127
1751065299.698806,eyes_left,308,128
1751065299.7280698,eyes_left,306,101
1751065299.7487476,eyes_left,305,101
1751065299.7620075,eyes_left,305,101
1751065299.80921,eyes_left,302,73
1751065299.87538,eyes_left,302,36
1751065299.9062598,eyes_left,302,35
1751065299.941887,eyes_left,303,36
1751065299.9564373,eyes_left,303,37
1751065299.9941185,eyes_left,302,68
1751065300.0069184,eyes_left,303,73
1751065300.0652454,eyes_left,305,105
1751065300.1006587,eyes_left,306,107
1751065300.1439707,eyes_left,309,133
1751065300.1686702,eyes_left,308,131
1751065300.185477,eyes_left,309,133
1751065300.2019875,eyes_left,309,151
1751065300.2725577,eyes_left,311,166
1751065300.2943482,eyes_left,311,166
1751065300.3368092,eyes_left,312,177
1751065300.36686,eyes_left,311,177
1751065300.3901975,eyes_left,312,185
1751065300.4070244,eyes_left,312,185
1751065300.4652472,eyes_left,312,191
1751065300.4969645,eyes_left,311,191
1751065300.54465,eyes_left,311,194
1751065300.5672169,eyes_left,311,194
1751065300.5853937,eyes_left,311,194
1751065300.5945306,eyes_left,309,195
1751065300.6738694,eyes_left,307,195
1751065300.7095134,eyes_left,307,195
1751065300.7299268,eyes_left,306,198
1751065300.7499368,eyes_left,306,198
1751065300.7848833,eyes_left,307,200
1751065300.809584,eyes_left,307,200
1751065300.8654823,eyes_left,308,201
1751065300.8930497,eyes_left,307,201
1751065300.9456153,eyes_left,308,203
1751065300.9766154,eyes_left,308,202
1751065300.9876442,eyes_left,308,202
1751065301.0036685,eyes_left,309,207
1751065301.0223324,eyes_left,309,207
1751065301.0729525,eyes_left,310,209
1751065301.1481245,eyes_left,309,207
1751065301.167349,eyes_left,309,207
1751065301.188714,eyes_left,309,206
1751065301.2187135,eyes_left,309,206
1751065301.265042,eyes_left,307,205
1751065301.2958975,eyes_left,306,205
1751065301.3519728,eyes_left,306,207
1751065301.3767798,eyes_left,306,207
1751065301.3865669,eyes_left,306,207
